step,ARH_Accuracy,Baseline_Accuracy,ARH_Dissonance,ARH_Nodes
842,100.0,51.0,0.0,5
843,100.0,51.0,0.0,5
844,100.0,51.0,0.0,5
845,100.0,50.5,0.0,5
846,100.0,50.5,0.0,5
847,100.0,51.0,0.0,5
848,100.0,50.5,0.0,5
849,100.0,50.5,0.0,5
850,100.0,51.0,0.0,5
851,100.0,51.5,0.0,5
852,100.0,51.5,0.0,5
853,100.0,52.0,0.0,5
854,100.0,51.5,0.0,5
855,100.0,51.5,0.0,5
856,100.0,51.5,0.0,5
857,100.0,52.0,0.0,5
858,100.0,52.5,0.0,5
859,100.0,53.0,0.0,5
860,100.0,53.0,0.0,5
861,100.0,53.0,0.0,5
862,100.0,53.0,0.0,5
863,100.0,53.5,0.0,5
864,100.0,53.5,0.0,5
865,100.0,53.0,0.0,5
866,100.0,52.5,0.0,5
867,100.0,52.5,0.0,5
868,100.0,52.5,0.0,5
869,100.0,52.0,0.0,5
870,100.0,52.5,0.0,5
871,100.0,52.5,0.0,5
872,100.0,52.5,0.0,5
873,100.0,52.5,0.0,5
874,100.0,53.0,0.0,5
875,100.0,53.0,0.0,5
876,100.0,53.0,0.0,5
877,100.0,53.0,0.0,5
878,100.0,53.5,0.0,5
879,100.0,54.0,0.0,5
880,100.0,54.0,0.0,5
881,100.0,54.50000000000001,0.0,5
882,100.0,55.00000000000001,0.0,5
883,100.0,54.50000000000001,0.0,5
884,100.0,54.0,0.0,5
885,100.0,53.5,0.0,5
886,100.0,54.0,0.0,5
887,100.0,54.0,0.0,5
888,100.0,53.5,0.0,5
889,100.0,54.0,0.0,5
890,100.0,54.0,0.0,5
891,100.0,54.0,0.0,5
892,100.0,54.50000000000001,0.0,5
893,100.0,54.50000000000001,0.0,5
894,100.0,54.50000000000001,0.0,5
895,100.0,54.50000000000001,0.0,5
896,100.0,55.00000000000001,0.0,5
897,100.0,54.50000000000001,0.0,5
898,100.0,54.50000000000001,0.0,5
899,100.0,54.50000000000001,0.0,5
900,100.0,54.50000000000001,0.0,5
901,100.0,55.00000000000001,0.0,5
902,100.0,55.50000000000001,0.0,5
903,100.0,55.50000000000001,0.0,5
904,100.0,55.50000000000001,0.0,5
905,100.0,56.00000000000001,0.0,5
906,100.0,56.49999999999999,0.0,5
907,100.0,56.49999999999999,0.0,5
908,100.0,56.00000000000001,0.0,5
909,100.0,56.00000000000001,0.0,5
910,100.0,55.50000000000001,0.0,5
911,100.0,55.50000000000001,0.0,5
912,100.0,55.50000000000001,0.0,5
913,100.0,55.50000000000001,0.0,5
914,100.0,55.50000000000001,0.0,5
915,100.0,55.50000000000001,0.0,5
916,100.0,55.50000000000001,0.0,5
917,100.0,55.50000000000001,0.0,5
918,100.0,55.00000000000001,0.0,5
919,100.0,55.50000000000001,0.0,5
920,100.0,55.50000000000001,0.0,5
921,100.0,55.50000000000001,0.0,5
922,100.0,56.00000000000001,0.0,5
923,100.0,55.50000000000001,0.0,5
924,100.0,55.00000000000001,0.0,5
925,100.0,55.00000000000001,0.0,5
926,100.0,55.00000000000001,0.0,5
927,100.0,54.50000000000001,0.0,5
928,100.0,55.00000000000001,0.0,5
929,100.0,55.00000000000001,0.0,5
930,100.0,55.50000000000001,0.0,5
931,100.0,55.50000000000001,0.0,5
932,100.0,55.00000000000001,0.0,5
933,100.0,54.50000000000001,0.0,5
934,100.0,55.00000000000001,0.0,5
935,100.0,55.00000000000001,0.0,5
936,100.0,55.00000000000001,0.0,5
937,100.0,55.00000000000001,0.0,5
938,100.0,54.50000000000001,0.0,5
939,100.0,54.50000000000001,0.0,5
940,100.0,54.50000000000001,0.0,5
941,100.0,54.50000000000001,0.0,5
942,100.0,54.50000000000001,0.0,5
943,100.0,54.50000000000001,0.0,5
944,100.0,54.50000000000001,0.0,5
945,100.0,55.00000000000001,0.0,5
946,100.0,55.00000000000001,0.0,5
947,100.0,54.50000000000001,0.0,5
948,100.0,54.50000000000001,0.0,5
949,100.0,54.0,0.0,5
950,100.0,53.5,0.0,5
951,100.0,53.0,0.0,5
952,100.0,53.5,0.0,5
953,100.0,54.0,0.0,5
954,100.0,53.5,0.0,5
955,100.0,53.5,0.0,5
956,100.0,53.0,0.0,5
957,100.0,53.0,0.0,5
958,100.0,53.0,0.0,5
959,100.0,53.0,0.0,5
960,100.0,53.0,0.0,5
961,100.0,52.5,0.0,5
962,100.0,53.0,0.0,5
963,100.0,53.5,0.0,5
964,100.0,53.5,0.0,5
965,100.0,53.5,0.0,5
966,100.0,54.0,0.0,5
967,100.0,53.5,0.0,5
968,100.0,53.5,0.0,5
969,100.0,53.0,0.0,5
970,100.0,52.5,0.0,5
971,100.0,52.5,0.0,5
972,100.0,53.0,0.0,5
973,100.0,52.5,0.0,5
974,100.0,52.0,0.0,5
975,100.0,52.0,0.0,5
976,100.0,52.0,0.0,5
977,100.0,52.0,0.0,5
978,100.0,51.5,0.0,5
979,100.0,51.0,0.0,5
980,100.0,51.5,0.0,5
981,100.0,51.5,0.0,5
982,100.0,51.5,0.0,5
983,100.0,51.5,0.0,5
984,100.0,51.0,0.0,5
985,100.0,51.5,0.0,5
986,100.0,52.0,0.0,5
987,100.0,52.0,0.0,5
988,100.0,52.0,0.0,5
989,100.0,52.0,0.0,5
990,100.0,51.5,0.0,5
991,100.0,52.0,0.0,5
992,100.0,52.0,0.0,5
993,100.0,52.0,0.0,5
994,100.0,51.5,0.0,5
995,100.0,51.0,0.0,5
996,100.0,51.0,0.0,5
997,100.0,51.0,0.0,5
998,100.0,51.0,0.0,5
999,100.0,50.5,0.0,5
1000,100.0,51.0,0.0,5
1001,100.0,50.5,0.0,5
1002,100.0,50.0,0.0,5
1003,100.0,50.0,0.0,5
1004,100.0,49.5,0.0,5
1005,100.0,49.5,0.0,5
1006,100.0,49.5,0.0,5
1007,100.0,49.5,0.0,5
1008,100.0,49.5,0.0,5
1009,100.0,49.5,0.0,5
1010,100.0,50.0,0.0,5
1011,100.0,50.0,0.0,5
1012,100.0,50.0,0.0,5
1013,100.0,50.0,0.0,5
1014,100.0,49.5,0.0,5
1015,100.0,49.0,0.0,5
1016,100.0,49.0,0.0,5
1017,100.0,49.0,0.0,5
1018,100.0,49.0,0.0,5
1019,100.0,49.0,0.0,5
1020,100.0,48.5,0.0,5
1021,100.0,49.0,0.0,5
1022,100.0,49.0,0.0,5
1023,100.0,49.5,0.0,5
1024,100.0,49.5,0.0,5
1025,100.0,49.0,0.0,5
1026,100.0,49.0,0.0,5
1027,100.0,49.0,0.0,5
1028,100.0,49.0,0.0,5
1029,100.0,49.0,0.0,5
1030,100.0,48.5,0.0,5
1031,100.0,48.0,0.0,5
1032,100.0,47.5,0.0,5
1033,100.0,47.5,0.0,5
1034,100.0,48.0,0.0,5
1035,100.0,48.0,0.0,5
1036,100.0,47.5,0.0,5
1037,100.0,47.5,0.0,5
1038,100.0,47.0,0.0,5
1039,100.0,47.0,0.0,5
1040,100.0,47.0,0.0,5
1041,100.0,47.0,0.0,5
1042,100.0,47.0,0.0,5
1043,100.0,47.0,0.0,5
1044,100.0,46.5,0.0,5
1045,100.0,46.5,0.0,5
1046,100.0,46.5,0.0,5
1047,100.0,46.5,0.0,5
1048,100.0,47.0,0.0,5
1049,100.0,46.5,0.0,5
1050,100.0,46.5,0.0,5
1051,100.0,46.5,0.0,5
1052,100.0,46.0,0.0,5
1053,100.0,46.0,0.0,5
1054,100.0,46.0,0.0,5
1055,100.0,46.0,0.0,5
1056,100.0,46.0,0.0,5
1057,100.0,45.5,0.0,5
1058,100.0,45.5,0.0,5
1059,100.0,45.5,0.0,5
1060,100.0,45.5,0.0,5
1061,100.0,45.0,0.0,5
1062,100.0,44.5,0.0,5
1063,100.0,44.5,0.0,5
1064,100.0,45.0,0.0,5
1065,100.0,45.5,0.0,5
1066,100.0,46.0,0.0,5
1067,100.0,46.5,0.0,5
1068,100.0,47.0,0.0,5
1069,100.0,47.0,0.0,5
1070,100.0,46.5,0.0,5
1071,100.0,46.5,0.0,5
1072,100.0,47.0,0.0,5
1073,100.0,47.5,0.0,5
1074,100.0,47.0,0.0,5
1075,100.0,47.5,0.0,5
1076,100.0,47.5,0.0,5
1077,100.0,47.0,0.0,5
1078,100.0,47.0,0.0,5
1079,100.0,46.5,0.0,5
1080,100.0,46.5,0.0,5
1081,100.0,46.5,0.0,5
1082,100.0,46.0,0.0,5
1083,100.0,46.0,0.0,5
1084,100.0,46.5,0.0,5
1085,100.0,47.0,0.0,5
1086,100.0,47.0,0.0,5
1087,100.0,47.0,0.0,5
1088,100.0,47.5,0.0,5
1089,100.0,47.0,0.0,5
1090,100.0,46.5,0.0,5
1091,100.0,46.5,0.0,5
1092,100.0,46.5,0.0,5
1093,100.0,46.5,0.0,5
1094,100.0,47.0,0.0,5
1095,100.0,46.5,0.0,5
1096,100.0,46.5,0.0,5
1097,100.0,47.0,0.0,5
1098,100.0,47.0,0.0,5
1099,100.0,47.5,0.0,5
1100,100.0,47.5,0.0,5
1101,100.0,47.5,0.0,5
1102,100.0,47.5,0.0,5
1103,100.0,47.5,0.0,5
1104,100.0,47.5,0.0,5
1105,100.0,47.0,0.0,5
1106,100.0,46.5,0.0,5
1107,100.0,46.5,0.0,5
1108,100.0,46.5,0.0,5
1109,100.0,46.5,0.0,5
1110,100.0,46.5,0.0,5
1111,100.0,46.5,0.0,5
1112,100.0,46.0,0.0,5
1113,100.0,46.5,0.0,5
1114,100.0,46.5,0.0,5
1115,100.0,47.0,0.0,5
1116,100.0,47.0,0.0,5
1117,100.0,46.5,0.0,5
1118,100.0,47.0,0.0,5
1119,100.0,47.0,0.0,5
1120,100.0,46.5,0.0,5
1121,100.0,46.0,0.0,5
1122,100.0,45.5,0.0,5
1123,100.0,45.5,0.0,5
1124,100.0,46.0,0.0,5
1125,100.0,46.5,0.0,5
1126,100.0,46.5,0.0,5
1127,100.0,47.0,0.0,5
1128,100.0,47.0,0.0,5
1129,100.0,47.0,0.0,5
1130,100.0,47.0,0.0,5
1131,100.0,47.0,0.0,5
1132,100.0,47.0,0.0,5
1133,100.0,47.0,0.0,5
1134,100.0,47.0,0.0,5
1135,100.0,47.0,0.0,5
1136,100.0,47.0,0.0,5
1137,100.0,47.5,0.0,5
1138,100.0,48.0,0.0,5
1139,100.0,47.5,0.0,5
1140,100.0,47.5,0.0,5
1141,100.0,48.0,0.0,5
1142,100.0,47.5,0.0,5
1143,100.0,47.0,0.0,5
1144,100.0,47.0,0.0,5
1145,100.0,46.5,0.0,5
1146,100.0,47.0,0.0,5
1147,100.0,47.0,0.0,5
1148,100.0,47.0,0.0,5
1149,100.0,47.5,0.0,5
1150,100.0,47.5,0.0,5
1151,100.0,48.0,0.0,5
1152,100.0,48.0,0.0,5
1153,100.0,47.5,0.0,5
1154,100.0,47.5,0.0,5
1155,100.0,47.5,0.0,5
1156,100.0,47.5,0.0,5
1157,100.0,47.5,0.0,5
1158,100.0,47.0,0.0,5
1159,100.0,47.0,0.0,5
1160,100.0,47.0,0.0,5
1161,100.0,47.0,0.0,5
1162,100.0,46.5,0.0,5
1163,100.0,46.0,0.0,5
1164,100.0,46.0,0.0,5
1165,100.0,46.0,0.0,5
1166,100.0,45.5,0.0,5
1167,100.0,46.0,0.0,5
1168,100.0,46.5,0.0,5
1169,100.0,46.5,0.0,5
1170,100.0,46.5,0.0,5
1171,100.0,46.5,0.0,5
1172,100.0,46.5,0.0,5
1173,100.0,47.0,0.0,5
1174,100.0,47.5,0.0,5
1175,100.0,47.5,0.0,5
1176,100.0,48.0,0.0,5
1177,100.0,48.5,0.0,5
1178,100.0,48.5,0.0,5
1179,100.0,49.0,0.0,5
1180,100.0,49.0,0.0,5
1181,100.0,49.5,0.0,5
1182,100.0,49.5,0.0,5
1183,100.0,49.0,0.0,5
1184,100.0,49.0,0.0,5
1185,100.0,49.0,0.0,5
1186,100.0,49.0,0.0,5
1187,100.0,48.5,0.0,5
1188,100.0,48.5,0.0,5
1189,100.0,48.5,0.0,5
1190,100.0,48.5,0.0,5
1191,100.0,48.5,0.0,5
1192,100.0,48.0,0.0,5
1193,100.0,48.0,0.0,5
1194,100.0,48.0,0.0,5
1195,100.0,48.0,0.0,5
1196,100.0,48.0,0.0,5
1197,100.0,48.0,0.0,5
1198,100.0,47.5,0.0,5
1199,100.0,47.5,0.0,5
1200,100.0,47.5,0.0,5
1201,100.0,48.0,0.0,5
1202,100.0,48.5,0.0,5
1203,100.0,49.0,0.0,5
1204,100.0,49.0,0.0,5
1205,100.0,49.0,0.0,5
1206,100.0,49.0,0.0,5
1207,100.0,48.5,0.0,5
1208,100.0,48.5,0.0,5
1209,100.0,49.0,0.0,5
1210,100.0,49.0,0.0,5
1211,100.0,49.5,0.0,5
1212,100.0,49.0,0.0,5
1213,100.0,49.5,0.0,5
1214,100.0,49.5,0.0,5
1215,100.0,49.5,0.0,5
1216,100.0,50.0,0.0,5
1217,100.0,50.0,0.0,5
1218,100.0,50.5,0.0,5
1219,100.0,50.0,0.0,5
1220,100.0,50.0,0.0,5
1221,100.0,49.5,0.0,5
1222,100.0,49.0,0.0,5
1223,100.0,49.0,0.0,5
1224,100.0,49.0,0.0,5
1225,100.0,49.0,0.0,5
1226,100.0,49.0,0.0,5
1227,100.0,49.0,0.0,5
1228,100.0,49.0,0.0,5
1229,100.0,49.0,0.0,5
1230,100.0,49.0,0.0,5
1231,100.0,49.0,0.0,5
1232,100.0,49.5,0.0,5
1233,100.0,49.5,0.0,5
1234,100.0,49.5,0.0,5
1235,100.0,49.0,0.0,5
1236,100.0,49.0,0.0,5
1237,100.0,48.5,0.0,5
1238,100.0,48.5,0.0,5
1239,100.0,48.5,0.0,5
1240,100.0,48.5,0.0,5
1241,100.0,48.5,0.0,5
1242,100.0,48.5,0.0,5
1243,100.0,48.5,0.0,5
1244,100.0,49.0,0.0,5
1245,100.0,49.0,0.0,5
1246,100.0,48.5,0.0,5
1247,100.0,48.0,0.0,5
1248,100.0,48.0,0.0,5
1249,100.0,48.0,0.0,5
1250,100.0,48.0,0.0,5
1251,100.0,47.5,0.0,5
1252,100.0,47.5,0.0,5
1253,100.0,47.0,0.0,5
1254,100.0,47.5,0.0,5
1255,100.0,47.5,0.0,5
1256,100.0,47.0,0.0,5
1257,100.0,47.0,0.0,5
1258,100.0,47.0,0.0,5
1259,100.0,46.5,0.0,5
1260,100.0,47.0,0.0,5
1261,100.0,47.5,0.0,5
1262,100.0,48.0,0.0,5
1263,100.0,48.0,0.0,5
1264,100.0,47.5,0.0,5
1265,100.0,47.0,0.0,5
1266,100.0,46.5,0.0,5
1267,100.0,46.5,0.0,5
1268,100.0,46.5,0.0,5
1269,100.0,46.5,0.0,5
1270,100.0,47.0,0.0,5
1271,100.0,47.5,0.0,5
1272,100.0,47.5,0.0,5
1273,100.0,47.5,0.0,5
1274,100.0,48.0,0.0,5
1275,100.0,47.5,0.0,5
1276,100.0,47.0,0.0,5
1277,100.0,47.0,0.0,5
1278,100.0,46.5,0.0,5
1279,100.0,47.0,0.0,5
1280,100.0,46.5,0.0,5
1281,100.0,46.5,0.0,5
1282,100.0,46.5,0.0,5
1283,100.0,46.5,0.0,5
1284,100.0,46.5,0.0,5
1285,100.0,46.0,0.0,5
1286,100.0,46.0,0.0,5
1287,100.0,45.5,0.0,5
1288,100.0,45.5,0.0,5
1289,100.0,46.0,0.0,5
1290,100.0,46.0,0.0,5
1291,100.0,46.5,0.0,5
1292,100.0,46.5,0.0,5
1293,100.0,46.5,0.0,5
1294,100.0,46.5,0.0,5
1295,100.0,46.5,0.0,5
1296,100.0,46.0,0.0,5
1297,100.0,46.0,0.0,5
1298,100.0,46.5,0.0,5
1299,100.0,46.0,0.0,5
1300,100.0,46.0,0.0,5
1301,100.0,45.5,0.0,5
1302,100.0,45.5,0.0,5
1303,100.0,45.5,0.0,5
1304,100.0,46.0,0.0,5
1305,100.0,46.0,0.0,5
1306,100.0,46.0,0.0,5
1307,100.0,46.0,0.0,5
1308,100.0,46.5,0.0,5
1309,100.0,46.5,0.0,5
1310,100.0,47.0,0.0,5
1311,100.0,47.0,0.0,5
1312,100.0,47.5,0.0,5
1313,100.0,47.5,0.0,5
1314,100.0,47.0,0.0,5
1315,100.0,47.0,0.0,5
1316,100.0,47.0,0.0,5
1317,100.0,47.5,0.0,5
1318,100.0,47.0,0.0,5
1319,100.0,47.0,0.0,5
1320,100.0,47.5,0.0,5
1321,100.0,48.0,0.0,5
1322,100.0,48.0,0.0,5
1323,100.0,48.0,0.0,5
1324,100.0,47.5,0.0,5
1325,100.0,47.0,0.0,5
1326,100.0,47.0,0.0,5
1327,100.0,46.5,0.0,5
1328,100.0,46.0,0.0,5
1329,100.0,46.5,0.0,5
1330,100.0,46.0,0.0,5
1331,100.0,46.0,0.0,5
1332,100.0,46.5,0.0,5
1333,100.0,46.5,0.0,5
1334,100.0,46.0,0.0,5
1335,100.0,46.0,0.0,5
1336,100.0,46.0,0.0,5
1337,100.0,46.0,0.0,5
1338,100.0,46.0,0.0,5
1339,100.0,46.0,0.0,5
1340,100.0,45.5,0.0,5
1341,100.0,45.5,0.0,5
1342,100.0,46.0,0.0,5
1343,100.0,46.0,0.0,5
1344,100.0,46.5,0.0,5
1345,100.0,47.0,0.0,5
1346,100.0,46.5,0.0,5
1347,100.0,47.0,0.0,5
1348,100.0,47.0,0.0,5
1349,100.0,46.5,0.0,5
1350,100.0,47.0,0.0,5
1351,100.0,46.5,0.0,5
1352,100.0,46.5,0.0,5
1353,100.0,46.5,0.0,5
1354,100.0,47.0,0.0,5
1355,100.0,46.5,0.0,5
1356,100.0,46.5,0.0,5
1357,100.0,46.0,0.0,5
1358,100.0,46.0,0.0,5
1359,100.0,46.0,0.0,5
1360,100.0,46.5,0.0,5
1361,100.0,47.0,0.0,5
1362,100.0,47.5,0.0,5
1363,100.0,47.5,0.0,5
1364,100.0,47.5,0.0,5
1365,100.0,47.0,0.0,5
1366,100.0,47.5,0.0,5
1367,100.0,47.5,0.0,5
1368,100.0,47.5,0.0,5
1369,100.0,47.5,0.0,5
1370,100.0,48.0,0.0,5
1371,100.0,48.0,0.0,5
1372,100.0,48.0,0.0,5
1373,100.0,47.5,0.0,5
1374,100.0,47.5,0.0,5
1375,100.0,47.5,0.0,5
1376,100.0,47.5,0.0,5
1377,100.0,47.5,0.0,5
1378,100.0,48.0,0.0,5
1379,100.0,47.5,0.0,5
1380,100.0,47.0,0.0,5
1381,100.0,46.5,0.0,5
1382,100.0,46.5,0.0,5
1383,100.0,47.0,0.0,5
1384,100.0,47.0,0.0,5
1385,100.0,47.0,0.0,5
1386,100.0,47.0,0.0,5
1387,100.0,47.5,0.0,5
1388,100.0,47.0,0.0,5
1389,100.0,47.0,0.0,5
1390,100.0,47.0,0.0,5
1391,100.0,46.5,0.0,5
1392,100.0,47.0,0.0,5
1393,100.0,47.5,0.0,5
1394,100.0,47.5,0.0,5
1395,100.0,48.0,0.0,5
1396,100.0,48.5,0.0,5
1397,100.0,48.5,0.0,5
1398,100.0,49.0,0.0,5
1399,100.0,49.5,0.0,5
1400,100.0,49.0,0.0,5
1401,100.0,49.0,0.0,5
1402,100.0,48.5,0.0,5
1403,100.0,48.5,0.0,5
1404,100.0,48.5,0.0,5
1405,100.0,48.5,0.0,5
1406,100.0,49.0,0.0,5
1407,100.0,49.0,0.0,5
1408,100.0,48.5,0.0,5
1409,100.0,48.5,0.0,5
1410,100.0,48.5,0.0,5
1411,100.0,48.0,0.0,5
1412,100.0,48.5,0.0,5
1413,100.0,48.5,0.0,5
1414,100.0,49.0,0.0,5
1415,100.0,49.0,0.0,5
1416,100.0,49.0,0.0,5
1417,100.0,49.5,0.0,5
1418,100.0,49.0,0.0,5
1419,100.0,49.5,0.0,5
1420,100.0,50.0,0.0,5
1421,100.0,50.0,0.0,5
1422,100.0,50.5,0.0,5
1423,100.0,50.5,0.0,5
1424,100.0,51.0,0.0,5
1425,100.0,51.0,0.0,5
1426,100.0,51.5,0.0,5
1427,100.0,51.0,0.0,5
1428,100.0,50.5,0.0,5
1429,100.0,50.5,0.0,5
1430,100.0,51.0,0.0,5
1431,100.0,51.5,0.0,5
1432,100.0,51.0,0.0,5
1433,100.0,50.5,0.0,5
1434,100.0,50.0,0.0,5
1435,100.0,50.0,0.0,5
1436,100.0,50.5,0.0,5
1437,100.0,51.0,0.0,5
1438,100.0,51.5,0.0,5
1439,100.0,51.5,0.0,5
1440,100.0,51.0,0.0,5
1441,100.0,51.0,0.0,5
1442,100.0,51.5,0.0,5
1443,100.0,52.0,0.0,5
1444,100.0,51.5,0.0,5
1445,100.0,52.0,0.0,5
1446,100.0,52.5,0.0,5
1447,100.0,53.0,0.0,5
1448,100.0,52.5,0.0,5
1449,100.0,53.0,0.0,5
1450,100.0,52.5,0.0,5
1451,100.0,53.0,0.0,5
1452,100.0,53.5,0.0,5
1453,100.0,54.0,0.0,5
1454,100.0,54.0,0.0,5
1455,100.0,54.50000000000001,0.0,5
1456,100.0,54.50000000000001,0.0,5
1457,100.0,55.00000000000001,0.0,5
1458,100.0,54.50000000000001,0.0,5
1459,100.0,54.50000000000001,0.0,5
1460,100.0,54.0,0.0,5
1461,100.0,54.0,0.0,5
1462,100.0,54.0,0.0,5
1463,100.0,54.0,0.0,5
1464,100.0,54.50000000000001,0.0,5
1465,100.0,54.50000000000001,0.0,5
1466,100.0,55.00000000000001,0.0,5
1467,100.0,55.00000000000001,0.0,5
1468,100.0,55.00000000000001,0.0,5
1469,100.0,55.50000000000001,0.0,5
1470,100.0,55.00000000000001,0.0,5
1471,100.0,54.50000000000001,0.0,5
1472,100.0,54.50000000000001,0.0,5
1473,100.0,54.0,0.0,5
1474,100.0,54.0,0.0,5
1475,100.0,54.0,0.0,5
1476,100.0,54.50000000000001,0.0,5
1477,100.0,55.00000000000001,0.0,5
1478,100.0,55.50000000000001,0.0,5
1479,100.0,55.50000000000001,0.0,5
1480,100.0,55.50000000000001,0.0,5
1481,100.0,55.00000000000001,0.0,5
1482,100.0,55.00000000000001,0.0,5
1483,100.0,55.00000000000001,0.0,5
1484,100.0,54.50000000000001,0.0,5
1485,100.0,54.50000000000001,0.0,5
1486,100.0,54.50000000000001,0.0,5
1487,100.0,55.00000000000001,0.0,5
1488,100.0,54.50000000000001,0.0,5
1489,100.0,54.50000000000001,0.0,5
1490,100.0,55.00000000000001,0.0,5
1491,100.0,54.50000000000001,0.0,5
1492,100.0,54.50000000000001,0.0,5
1493,100.0,54.0,0.0,5
1494,100.0,53.5,0.0,5
1495,100.0,54.0,0.0,5
1496,100.0,54.50000000000001,0.0,5
1497,100.0,54.50000000000001,0.0,5
1498,100.0,54.50000000000001,0.0,5
1499,100.0,54.50000000000001,0.0,5
1500,100.0,54.0,0.0,5
1501,100.0,54.0,0.0,5
1502,100.0,53.5,0.0,5
1503,100.0,53.5,0.0,5
1504,100.0,53.5,0.0,5
1505,100.0,53.5,0.0,5
1506,100.0,53.5,0.0,5
1507,100.0,54.0,0.0,5
1508,100.0,53.5,0.0,5
1509,100.0,53.5,0.0,5
1510,100.0,53.5,0.0,5
1511,100.0,54.0,0.0,5
1512,100.0,54.0,0.0,5
1513,100.0,53.5,0.0,5
1514,100.0,53.5,0.0,5
1515,100.0,53.5,0.0,5
1516,100.0,53.5,0.0,5
1517,100.0,53.5,0.0,5
1518,100.0,53.5,0.0,5
1519,100.0,53.5,0.0,5
1520,100.0,53.0,0.0,5
1521,100.0,52.5,0.0,5
1522,100.0,53.0,0.0,5
1523,100.0,53.5,0.0,5
1524,100.0,53.5,0.0,5
1525,100.0,53.5,0.0,5
1526,100.0,53.0,0.0,5
1527,100.0,53.5,0.0,5
1528,100.0,54.0,0.0,5
1529,100.0,53.5,0.0,5
1530,100.0,54.0,0.0,5
1531,100.0,54.0,0.0,5
1532,100.0,54.0,0.0,5
1533,100.0,54.0,0.0,5
1534,100.0,54.50000000000001,0.0,5
1535,100.0,55.00000000000001,0.0,5
1536,100.0,54.50000000000001,0.0,5
1537,100.0,54.50000000000001,0.0,5
1538,100.0,54.0,0.0,5
1539,100.0,54.0,0.0,5
1540,100.0,54.50000000000001,0.0,5
1541,100.0,54.50000000000001,0.0,5
1542,100.0,54.0,0.0,5
1543,100.0,54.50000000000001,0.0,5
1544,100.0,54.50000000000001,0.0,5
1545,100.0,54.0,0.0,5
1546,100.0,54.0,0.0,5
1547,100.0,53.5,0.0,5
1548,100.0,54.0,0.0,5
1549,100.0,54.50000000000001,0.0,5
1550,100.0,54.50000000000001,0.0,5
1551,100.0,55.00000000000001,0.0,5
1552,100.0,55.00000000000001,0.0,5
1553,100.0,55.50000000000001,0.0,5
1554,100.0,55.50000000000001,0.0,5
1555,100.0,56.00000000000001,0.0,5
1556,100.0,56.49999999999999,0.0,5
1557,100.0,56.49999999999999,0.0,5
1558,100.0,56.99999999999999,0.0,5
1559,100.0,56.99999999999999,0.0,5
1560,100.0,56.49999999999999,0.0,5
1561,100.0,56.49999999999999,0.0,5
1562,100.0,56.49999999999999,0.0,5
1563,100.0,56.99999999999999,0.0,5
1564,100.0,56.49999999999999,0.0,5
1565,100.0,56.49999999999999,0.0,5
1566,100.0,56.49999999999999,0.0,5
1567,100.0,56.49999999999999,0.0,5
1568,100.0,56.49999999999999,0.0,5
1569,100.0,56.99999999999999,0.0,5
1570,100.0,56.99999999999999,0.0,5
1571,100.0,57.49999999999999,0.0,5
1572,100.0,56.99999999999999,0.0,5
1573,100.0,57.49999999999999,0.0,5
1574,100.0,57.49999999999999,0.0,5
1575,100.0,57.99999999999999,0.0,5
1576,100.0,57.49999999999999,0.0,5
1577,100.0,57.49999999999999,0.0,5
1578,100.0,57.49999999999999,0.0,5
1579,100.0,57.49999999999999,0.0,5
1580,100.0,57.49999999999999,0.0,5
1581,100.0,57.49999999999999,0.0,5
1582,100.0,57.99999999999999,0.0,5
1583,100.0,57.49999999999999,0.0,5
1584,100.0,57.99999999999999,0.0,5
1585,100.0,57.99999999999999,0.0,5
1586,100.0,57.99999999999999,0.0,5
1587,100.0,57.49999999999999,0.0,5
1588,100.0,57.49999999999999,0.0,5
1589,100.0,57.99999999999999,0.0,5
1590,100.0,57.99999999999999,0.0,5
1591,100.0,57.99999999999999,0.0,5
1592,100.0,57.49999999999999,0.0,5
1593,100.0,56.99999999999999,0.0,5
1594,100.0,57.49999999999999,0.0,5
1595,100.0,56.99999999999999,0.0,5
1596,100.0,56.99999999999999,0.0,5
1597,100.0,56.99999999999999,0.0,5
1598,100.0,56.49999999999999,0.0,5
1599,100.0,56.00000000000001,0.0,5
1600,100.0,56.00000000000001,0.0,5
1601,100.0,55.50000000000001,0.0,5
1602,100.0,55.50000000000001,0.0,5
1603,100.0,55.00000000000001,0.0,5
1604,100.0,55.00000000000001,0.0,5
1605,100.0,54.50000000000001,0.0,5
1606,100.0,54.0,0.0,5
1607,100.0,54.50000000000001,0.0,5
1608,100.0,55.00000000000001,0.0,5
1609,100.0,55.00000000000001,0.0,5
1610,100.0,54.50000000000001,0.0,5
1611,100.0,55.00000000000001,0.0,5
1612,100.0,55.00000000000001,0.0,5
1613,100.0,55.00000000000001,0.0,5
1614,100.0,54.50000000000001,0.0,5
1615,100.0,55.00000000000001,0.0,5
1616,100.0,55.00000000000001,0.0,5
1617,100.0,55.00000000000001,0.0,5
1618,100.0,55.00000000000001,0.0,5
1619,100.0,55.00000000000001,0.0,5
1620,100.0,55.00000000000001,0.0,5
1621,100.0,55.00000000000001,0.0,5
1622,100.0,55.00000000000001,0.0,5
1623,100.0,55.00000000000001,0.0,5
1624,100.0,54.50000000000001,0.0,5
1625,100.0,54.50000000000001,0.0,5
1626,100.0,54.50000000000001,0.0,5
1627,100.0,55.00000000000001,0.0,5
1628,100.0,55.50000000000001,0.0,5
