trial,scenario,mode,batch_tokens,hidden_dim,expansion_dim,rank,basis_size,dtype,avg_ms
1,moe_top2,static_ephemeral,8,8192,32768,32,0,float16,0.2817150205373764
1,moe_top2,dynamic_ephemeral,8,8192,32768,32,8,float16,0.897601805627346
1,ffn,static_ephemeral,8,8192,32768,64,0,float16,0.08792448788881302
1,ffn,dynamic_ephemeral,8,8192,32768,64,8,float16,0.8587956428527832
1,swiglu,static_ephemeral,8,8192,32768,64,0,float16,0.25381334125995636
1,swiglu,dynamic_ephemeral,8,8192,32768,64,8,float16,1.0223399847745895
1,moe_top2,static_ephemeral,8,8192,32768,64,0,float16,0.31449422240257263
1,moe_top2,dynamic_ephemeral,8,8192,32768,64,8,float16,1.3369100168347359
1,ffn,dense,32,8192,32768,0,0,float16,1.7874876037240028
1,swiglu,dense,32,8192,32768,0,0,float16,2.339068055152893
1,moe_top2,dense,32,8192,32768,0,0,float16,3.3520331606268883
1,ffn,static_ephemeral,32,8192,32768,16,0,float16,0.10411906987428665
1,ffn,dynamic_ephemeral,32,8192,32768,16,8,float16,0.49813222140073776
1,swiglu,static_ephemeral,32,8192,32768,16,0,float16,0.14318209141492844
1,swiglu,dynamic_ephemeral,32,8192,32768,16,8,float16,0.7145341485738754
1,moe_top2,static_ephemeral,32,8192,32768,16,0,float16,0.3365408629179001
1,moe_top2,dynamic_ephemeral,32,8192,32768,16,8,float16,1.382274366915226
1,ffn,static_ephemeral,32,8192,32768,32,0,float16,0.17351917922496796
1,ffn,dynamic_ephemeral,32,8192,32768,32,8,float16,0.49636270850896835
1,swiglu,static_ephemeral,32,8192,32768,32,0,float16,0.14617741107940674
1,swiglu,dynamic_ephemeral,32,8192,32768,32,8,float16,0.6661791354417801
1,moe_top2,static_ephemeral,32,8192,32768,32,0,float16,0.31037628650665283
1,moe_top2,dynamic_ephemeral,32,8192,32768,32,8,float16,1.4524325728416443
1,ffn,static_ephemeral,32,8192,32768,64,0,float16,0.16951598227024078
1,ffn,dynamic_ephemeral,32,8192,32768,64,8,float16,0.7440010085701942
1,swiglu,static_ephemeral,32,8192,32768,64,0,float16,0.14382079243659973
1,swiglu,dynamic_ephemeral,32,8192,32768,64,8,float16,1.1528072878718376
1,moe_top2,static_ephemeral,32,8192,32768,64,0,float16,0.35909581929445267
1,moe_top2,dynamic_ephemeral,32,8192,32768,64,8,float16,1.6604956239461899
2,ffn,dense,1,2048,8192,0,0,float16,0.0996910035610199
2,swiglu,dense,1,2048,8192,0,0,float16,0.08659716695547104
2,moe_top2,dense,1,2048,8192,0,0,float16,0.3398917615413666
2,ffn,static_ephemeral,1,2048,8192,16,0,float16,0.10814554989337921
2,ffn,dynamic_ephemeral,1,2048,8192,16,8,float16,0.41707009077072144
2,swiglu,static_ephemeral,1,2048,8192,16,0,float16,0.16090348362922668
2,swiglu,dynamic_ephemeral,1,2048,8192,16,8,float16,0.8114475756883621
2,moe_top2,static_ephemeral,1,2048,8192,16,0,float16,0.27925558388233185
2,moe_top2,dynamic_ephemeral,1,2048,8192,16,8,float16,0.6256483495235443
2,ffn,static_ephemeral,1,2048,8192,32,0,float16,0.07686112076044083
2,ffn,dynamic_ephemeral,1,2048,8192,32,8,float16,0.3041917458176613
2,swiglu,static_ephemeral,1,2048,8192,32,0,float16,0.1296520233154297
2,swiglu,dynamic_ephemeral,1,2048,8192,32,8,float16,0.8022569119930267
2,moe_top2,static_ephemeral,1,2048,8192,32,0,float16,0.3210069611668587
2,moe_top2,dynamic_ephemeral,1,2048,8192,32,8,float16,0.7968634366989136
2,ffn,static_ephemeral,1,2048,8192,64,0,float16,0.09556785225868225
2,ffn,dynamic_ephemeral,1,2048,8192,64,8,float16,0.5028827115893364
2,swiglu,static_ephemeral,1,2048,8192,64,0,float16,0.14813002198934555
2,swiglu,dynamic_ephemeral,1,2048,8192,64,8,float16,0.5931001156568527
2,moe_top2,static_ephemeral,1,2048,8192,64,0,float16,0.3036387264728546
2,moe_top2,dynamic_ephemeral,1,2048,8192,64,8,float16,0.9524794295430183
2,ffn,dense,8,2048,8192,0,0,float16,0.0719662755727768
2,swiglu,dense,8,2048,8192,0,0,float16,0.13693030923604965
2,moe_top2,dense,8,2048,8192,0,0,float16,0.2513401210308075
2,ffn,static_ephemeral,8,2048,8192,16,0,float16,0.7901264354586601
2,ffn,dynamic_ephemeral,8,2048,8192,16,8,float16,0.4072993993759155
2,swiglu,static_ephemeral,8,2048,8192,16,0,float16,0.14282353222370148
2,swiglu,dynamic_ephemeral,8,2048,8192,16,8,float16,0.43915845453739166
2,moe_top2,static_ephemeral,8,2048,8192,16,0,float16,0.3093358129262924
2,moe_top2,dynamic_ephemeral,8,2048,8192,16,8,float16,0.6839176639914513
2,ffn,static_ephemeral,8,2048,8192,32,0,float16,0.1756921410560608
2,ffn,dynamic_ephemeral,8,2048,8192,32,8,float16,0.33702049404382706
2,swiglu,static_ephemeral,8,2048,8192,32,0,float16,0.13140235096216202
2,swiglu,dynamic_ephemeral,8,2048,8192,32,8,float16,0.4444507881999016
2,moe_top2,static_ephemeral,8,2048,8192,32,0,float16,0.2995587885379791
2,moe_top2,dynamic_ephemeral,8,2048,8192,32,8,float16,0.7059544324874878
2,ffn,static_ephemeral,8,2048,8192,64,0,float16,0.07163193076848984
2,ffn,dynamic_ephemeral,8,2048,8192,64,8,float16,0.3590574488043785
2,swiglu,static_ephemeral,8,2048,8192,64,0,float16,0.11768005788326263
2,swiglu,dynamic_ephemeral,8,2048,8192,64,8,float16,0.5114080384373665
2,moe_top2,static_ephemeral,8,2048,8192,64,0,float16,0.29383525252342224
2,moe_top2,dynamic_ephemeral,8,2048,8192,64,8,float16,0.7743809372186661
2,ffn,dense,32,2048,8192,0,0,float16,0.07965415716171265
2,swiglu,dense,32,2048,8192,0,0,float16,0.112154521048069
2,moe_top2,dense,32,2048,8192,0,0,float16,0.24175718426704407
2,ffn,static_ephemeral,32,2048,8192,16,0,float16,0.07431581616401672
2,ffn,dynamic_ephemeral,32,2048,8192,16,8,float16,0.30934251844882965
2,swiglu,static_ephemeral,32,2048,8192,16,0,float16,0.12309066951274872
2,swiglu,dynamic_ephemeral,32,2048,8192,16,8,float16,0.4364956170320511
2,moe_top2,static_ephemeral,32,2048,8192,16,0,float16,0.2906138077378273
2,moe_top2,dynamic_ephemeral,32,2048,8192,16,8,float16,0.777779333293438
2,ffn,static_ephemeral,32,2048,8192,32,0,float16,0.0886743888258934
2,ffn,dynamic_ephemeral,32,2048,8192,32,8,float16,0.310564786195755
2,swiglu,static_ephemeral,32,2048,8192,32,0,float16,0.11817459017038345
2,swiglu,dynamic_ephemeral,32,2048,8192,32,8,float16,0.4573298618197441
2,moe_top2,static_ephemeral,32,2048,8192,32,0,float16,0.31878240406513214
2,moe_top2,dynamic_ephemeral,32,2048,8192,32,8,float16,0.6694311276078224
2,ffn,static_ephemeral,32,2048,8192,64,0,float16,0.08062012493610382
2,ffn,dynamic_ephemeral,32,2048,8192,64,8,float16,0.35099517554044724
2,swiglu,static_ephemeral,32,2048,8192,64,0,float16,0.11896379292011261
2,swiglu,dynamic_ephemeral,32,2048,8192,64,8,float16,0.5171593278646469
2,moe_top2,static_ephemeral,32,2048,8192,64,0,float16,0.28963610529899597
2,moe_top2,dynamic_ephemeral,32,2048,8192,64,8,float16,0.7998963817954063
2,ffn,dense,1,4096,16384,0,0,float16,0.2897588536143303
2,swiglu,dense,1,4096,16384,0,0,float16,0.4178505390882492
2,moe_top2,dense,1,4096,16384,0,0,float16,0.7193919271230698
2,ffn,static_ephemeral,1,4096,16384,16,0,float16,0.11443533003330231
2,ffn,dynamic_ephemeral,1,4096,16384,16,8,float16,0.580691359937191
2,swiglu,static_ephemeral,1,4096,16384,16,0,float16,0.14302264899015427
2,swiglu,dynamic_ephemeral,1,4096,16384,16,8,float16,0.5654539912939072
2,moe_top2,static_ephemeral,1,4096,16384,16,0,float16,0.42450595647096634
2,moe_top2,dynamic_ephemeral,1,4096,16384,16,8,float16,1.0905005037784576
2,ffn,static_ephemeral,1,4096,16384,32,0,float16,0.08120257407426834
2,ffn,dynamic_ephemeral,1,4096,16384,32,8,float16,0.5741382017731667
2,swiglu,static_ephemeral,1,4096,16384,32,0,float16,0.23825615644454956
2,swiglu,dynamic_ephemeral,1,4096,16384,32,8,float16,0.6985248997807503
2,moe_top2,static_ephemeral,1,4096,16384,32,0,float16,0.3654094412922859
2,moe_top2,dynamic_ephemeral,1,4096,16384,32,8,float16,0.9569449350237846
2,ffn,static_ephemeral,1,4096,16384,64,0,float16,0.0891534611582756
2,ffn,dynamic_ephemeral,1,4096,16384,64,8,float16,0.49294959753751755
2,swiglu,static_ephemeral,1,4096,16384,64,0,float16,0.4167633131146431
2,swiglu,dynamic_ephemeral,1,4096,16384,64,8,float16,0.7386548444628716
2,moe_top2,static_ephemeral,1,4096,16384,64,0,float16,0.3530878573656082
2,moe_top2,dynamic_ephemeral,1,4096,16384,64,8,float16,1.5595631673932076
2,ffn,dense,8,4096,16384,0,0,float16,0.29562972486019135
2,swiglu,dense,8,4096,16384,0,0,float16,0.5184577777981758
2,moe_top2,dense,8,4096,16384,0,0,float16,0.8947759866714478
2,ffn,static_ephemeral,8,4096,16384,16,0,float16,0.22371113300323486
2,ffn,dynamic_ephemeral,8,4096,16384,16,8,float16,0.5361121147871017
2,swiglu,static_ephemeral,8,4096,16384,16,0,float16,0.12619812041521072
2,swiglu,dynamic_ephemeral,8,4096,16384,16,8,float16,0.8792281150817871
2,moe_top2,static_ephemeral,8,4096,16384,16,0,float16,0.37115681916475296
2,moe_top2,dynamic_ephemeral,8,4096,16384,16,8,float16,0.8892552927136421
2,ffn,static_ephemeral,8,4096,16384,32,0,float16,0.10201763361692429
2,ffn,dynamic_ephemeral,8,4096,16384,32,8,float16,0.4020228981971741
2,swiglu,static_ephemeral,8,4096,16384,32,0,float16,0.13278424739837646
2,swiglu,dynamic_ephemeral,8,4096,16384,32,8,float16,0.5780745297670364
2,moe_top2,static_ephemeral,8,4096,16384,32,0,float16,0.2968939021229744
2,moe_top2,dynamic_ephemeral,8,4096,16384,32,8,float16,0.9054591879248619
2,ffn,static_ephemeral,8,4096,16384,64,0,float16,0.08167363703250885
2,ffn,dynamic_ephemeral,8,4096,16384,64,8,float16,0.4694974049925804
2,swiglu,static_ephemeral,8,4096,16384,64,0,float16,0.11765006929636002
2,swiglu,dynamic_ephemeral,8,4096,16384,64,8,float16,0.8016765117645264
2,moe_top2,static_ephemeral,8,4096,16384,64,0,float16,0.3159746527671814
2,moe_top2,dynamic_ephemeral,8,4096,16384,64,8,float16,1.1482957750558853
2,ffn,dense,32,4096,16384,0,0,float16,0.31079743057489395
2,swiglu,dense,32,4096,16384,0,0,float16,0.45737680047750473
2,moe_top2,dense,32,4096,16384,0,0,float16,0.7547419518232346
2,ffn,static_ephemeral,32,4096,16384,16,0,float16,0.08420385420322418
2,ffn,dynamic_ephemeral,32,4096,16384,16,8,float16,0.37682894617319107
2,swiglu,static_ephemeral,32,4096,16384,16,0,float16,0.13814829289913177
2,swiglu,dynamic_ephemeral,32,4096,16384,16,8,float16,0.6304644048213959
2,moe_top2,static_ephemeral,32,4096,16384,16,0,float16,0.3114033490419388
2,moe_top2,dynamic_ephemeral,32,4096,16384,16,8,float16,0.7935848087072372
2,ffn,static_ephemeral,32,4096,16384,32,0,float16,0.0845547765493393
2,ffn,dynamic_ephemeral,32,4096,16384,32,8,float16,0.47015566378831863
2,swiglu,static_ephemeral,32,4096,16384,32,0,float16,0.13486631214618683
2,swiglu,dynamic_ephemeral,32,4096,16384,32,8,float16,0.5759105086326599
2,moe_top2,static_ephemeral,32,4096,16384,32,0,float16,0.2992352470755577
2,moe_top2,dynamic_ephemeral,32,4096,16384,32,8,float16,0.8366838097572327
2,ffn,static_ephemeral,32,4096,16384,64,0,float16,0.08061323314905167
2,ffn,dynamic_ephemeral,32,4096,16384,64,8,float16,0.47021694481372833
2,swiglu,static_ephemeral,32,4096,16384,64,0,float16,0.12495256960391997
2,swiglu,dynamic_ephemeral,32,4096,16384,64,8,float16,0.8636089041829109
2,moe_top2,static_ephemeral,32,4096,16384,64,0,float16,0.41293539106845856
2,moe_top2,dynamic_ephemeral,32,4096,16384,64,8,float16,1.0779540985822678
2,ffn,dense,1,8192,32768,0,0,float16,1.4821933582425117
2,swiglu,dense,1,8192,32768,0,0,float16,2.033687010407448
2,moe_top2,dense,1,8192,32768,0,0,float16,3.214172087609768
2,ffn,static_ephemeral,1,8192,32768,16,0,float16,0.08396338671445847
2,ffn,dynamic_ephemeral,1,8192,32768,16,8,float16,0.48983357846736914
2,swiglu,static_ephemeral,1,8192,32768,16,0,float16,0.13256967067718506
2,swiglu,dynamic_ephemeral,1,8192,32768,16,8,float16,0.8353829383850098
2,moe_top2,static_ephemeral,1,8192,32768,16,0,float16,0.6927520036697388
2,moe_top2,dynamic_ephemeral,1,8192,32768,16,8,float16,0.896369107067585
2,ffn,static_ephemeral,1,8192,32768,32,0,float16,0.09063743054866791
2,ffn,dynamic_ephemeral,1,8192,32768,32,8,float16,0.5260193720459938
2,swiglu,static_ephemeral,1,8192,32768,32,0,float16,0.16206391155719757
2,swiglu,dynamic_ephemeral,1,8192,32768,32,8,float16,0.6185103207826614
2,moe_top2,static_ephemeral,1,8192,32768,32,0,float16,0.38214288651943207
2,moe_top2,dynamic_ephemeral,1,8192,32768,32,8,float16,1.0227605700492859
2,ffn,static_ephemeral,1,8192,32768,64,0,float16,0.08586179465055466
2,ffn,dynamic_ephemeral,1,8192,32768,64,8,float16,0.7412618026137352
2,swiglu,static_ephemeral,1,8192,32768,64,0,float16,0.14168750494718552
2,swiglu,dynamic_ephemeral,1,8192,32768,64,8,float16,0.9795462712645531
2,moe_top2,static_ephemeral,1,8192,32768,64,0,float16,0.4245968535542488
2,moe_top2,dynamic_ephemeral,1,8192,32768,64,8,float16,1.6046414151787758
2,ffn,dense,8,8192,32768,0,0,float16,1.3981422409415245
2,swiglu,dense,8,8192,32768,0,0,float16,2.119479514658451
2,moe_top2,dense,8,8192,32768,0,0,float16,3.0769338831305504
2,ffn,static_ephemeral,8,8192,32768,16,0,float16,0.20866245031356812
2,ffn,dynamic_ephemeral,8,8192,32768,16,8,float16,0.6140520796179771
2,swiglu,static_ephemeral,8,8192,32768,16,0,float16,0.1603059470653534
2,swiglu,dynamic_ephemeral,8,8192,32768,16,8,float16,0.7375197485089302
2,moe_top2,static_ephemeral,8,8192,32768,16,0,float16,0.52198376506567
2,moe_top2,dynamic_ephemeral,8,8192,32768,16,8,float16,1.1073654517531395
2,ffn,static_ephemeral,8,8192,32768,32,0,float16,0.09089820086956024
2,ffn,dynamic_ephemeral,8,8192,32768,32,8,float16,0.4783269017934799
2,swiglu,static_ephemeral,8,8192,32768,32,0,float16,0.13855677098035812
2,swiglu,dynamic_ephemeral,8,8192,32768,32,8,float16,0.6889859214425087
2,moe_top2,static_ephemeral,8,8192,32768,32,0,float16,0.4770420491695404
2,moe_top2,dynamic_ephemeral,8,8192,32768,32,8,float16,1.0060399770736694
2,ffn,static_ephemeral,8,8192,32768,64,0,float16,0.09399130940437317
2,ffn,dynamic_ephemeral,8,8192,32768,64,8,float16,0.7998904213309288
2,swiglu,static_ephemeral,8,8192,32768,64,0,float16,0.16186144202947617
2,swiglu,dynamic_ephemeral,8,8192,32768,64,8,float16,1.1640658602118492
2,moe_top2,static_ephemeral,8,8192,32768,64,0,float16,0.31728595495224
2,moe_top2,dynamic_ephemeral,8,8192,32768,64,8,float16,1.5616470947861671
2,ffn,dense,32,8192,32768,0,0,float16,1.6613759100437164
2,swiglu,dense,32,8192,32768,0,0,float16,2.4790147319436073
2,moe_top2,dense,32,8192,32768,0,0,float16,3.2832246273756027
2,ffn,static_ephemeral,32,8192,32768,16,0,float16,0.17472952604293823
2,ffn,dynamic_ephemeral,32,8192,32768,16,8,float16,0.4305969923734665
2,swiglu,static_ephemeral,32,8192,32768,16,0,float16,0.1608971506357193
2,swiglu,dynamic_ephemeral,32,8192,32768,16,8,float16,0.6253810599446297
2,moe_top2,static_ephemeral,32,8192,32768,16,0,float16,0.3156643360853195
2,moe_top2,dynamic_ephemeral,32,8192,32768,16,8,float16,0.8867556229233742
2,ffn,static_ephemeral,32,8192,32768,32,0,float16,0.1415608450770378
2,ffn,dynamic_ephemeral,32,8192,32768,32,8,float16,0.5543559789657593
2,swiglu,static_ephemeral,32,8192,32768,32,0,float16,0.24625808000564572
2,swiglu,dynamic_ephemeral,32,8192,32768,32,8,float16,0.8180472999811172
2,moe_top2,static_ephemeral,32,8192,32768,32,0,float16,0.6071202456951141
2,moe_top2,dynamic_ephemeral,32,8192,32768,32,8,float16,1.141267642378807
2,ffn,static_ephemeral,32,8192,32768,64,0,float16,0.09760037064552307
2,ffn,dynamic_ephemeral,32,8192,32768,64,8,float16,0.7573101669549942
2,swiglu,static_ephemeral,32,8192,32768,64,0,float16,0.3546668216586113
2,swiglu,dynamic_ephemeral,32,8192,32768,64,8,float16,1.258278451859951
2,moe_top2,static_ephemeral,32,8192,32768,64,0,float16,0.35516396164894104
2,moe_top2,dynamic_ephemeral,32,8192,32768,64,8,float16,1.7372211441397667
