trial,device,mode,batch_tokens,hidden_dim,expansion_dim,rank,dtype,avg_ms,tflops,bytes_gb,arithmetic_intensity
3,npu:0,ephemeral,1,4096,16384,64,float16,0.03221184015274048,0.08138125569882963,0.002662528,0.9845680496129994
3,npu:0,ephemeral,1,4096,16384,128,float16,0.03160834312438965,0.16587013053381106,0.005284096,0.992199990310547
3,npu:0,dense,8,4096,16384,0,float16,0.07134322077035904,15.05036936103826,0.134545408,7.980516317584024
3,npu:0,ephemeral,8,4096,16384,16,float16,0.03174822777509689,0.16513929650311004,0.000983296,5.331944806040093
3,npu:0,ephemeral,8,4096,16384,32,float16,0.03419686108827591,0.3066293123492247,0.001638912,6.398000624804749
3,npu:0,ephemeral,8,4096,16384,64,float16,0.03215521574020386,0.6521965260453589,0.002950144,7.1086428323498785
3,npu:0,ephemeral,8,4096,16384,128,float16,0.03382675349712372,1.2399369038937305,0.005572608,7.526644615950018
3,npu:0,dense,32,4096,16384,0,float16,0.06791558116674423,63.23979302268104,0.135528448,31.690522243713733
3,npu:0,ephemeral,32,4096,16384,16,float16,0.03272686153650284,0.6408044956162027,0.001967104,10.661114003123373
3,npu:0,ephemeral,32,4096,16384,32,float16,0.032840482890605927,1.277174886243767,0.002623488,15.987509758001561
3,npu:0,ephemeral,32,4096,16384,64,float16,0.03352649509906769,2.502083195756801,0.003936256,21.311134235171696
3,npu:0,ephemeral,32,4096,16384,128,float16,0.0467425212264061,3.5892834960134974,0.006561792,25.56803995006242
4,npu:0,dense,1,1024,4096,0,float16,0.019332580268383026,0.4339104187617901,0.008398848,0.9987807851743478
4,npu:0,ephemeral,1,1024,4096,16,float16,0.03220997750759125,0.005086622614417728,0.000174112,0.9410034920051461
4,npu:0,ephemeral,1,1024,4096,32,float16,0.0331435352563858,0.009886694266776068,0.000337984,0.9695133497443666
4,npu:0,ephemeral,1,1024,4096,64,float16,0.03367401659488678,0.019461889797236516,0.000665728,0.9844260719092482
4,npu:0,ephemeral,1,1024,4096,128,float16,0.031600333750247955,0.04147804293331919,0.001321216,0.9920558031389266
4,npu:0,dense,8,1024,4096,0,float16,0.019188225269317627,3.4973981729987544,0.008470528,7.922630560928433
4,npu:0,ephemeral,8,1024,4096,16,float16,0.03151874989271164,0.0415854056541465,0.000246016,5.327783558792924
4,npu:0,ephemeral,8,1024,4096,32,float16,0.03240332007408142,0.08090035200117725,0.000410112,6.392009987515605
4,npu:0,ephemeral,8,1024,4096,64,float16,0.03213789314031601,0.1631370163908774,0.000738304,7.10124826629681
4,npu:0,ephemeral,8,1024,4096,128,float16,0.033144280314445496,0.31636710468653384,0.001394688,7.518355359765051
4,npu:0,dense,32,1024,4096,0,float16,0.02013612538576126,13.331038164363894,0.008716288,30.796992481203006
4,npu:0,ephemeral,32,1024,4096,16,float16,0.03221016377210617,0.1627709823860103,0.000492544,10.644490644490645
4,npu:0,ephemeral,32,1024,4096,32,float16,0.03177020698785782,0.330050100208901,0.000657408,15.950155763239875
4,npu:0,ephemeral,32,1024,4096,64,float16,0.03369729965925217,0.622350164911268,0.000987136,21.244813278008298
4,npu:0,ephemeral,32,1024,4096,128,float16,0.03241579979658127,1.2939073002426282,0.001646592,25.4726368159204
4,npu:0,dense,1,2048,8192,0,float16,0.026345811784267426,1.273615414653393,0.033574912,0.9993900207392948
4,npu:0,ephemeral,1,2048,8192,16,float16,0.031777285039424896,0.010311768283333822,0.000348192,0.9410899733480379
4,npu:0,ephemeral,1,2048,8192,32,float16,0.03242678940296173,0.020210449818388192,0.000675904,0.9696051510273649
4,npu:0,ephemeral,1,2048,8192,64,float16,0.032194145023822784,0.040712992969066365,0.001331328,0.9845207191616191
4,npu:0,ephemeral,1,2048,8192,128,float16,0.03371238708496094,0.07775895528826025,0.002642176,0.9921519232632496
4,npu:0,dense,8,2048,8192,0,float16,0.029523856937885284,9.09215406932626,0.033718272,7.961127308066083
4,npu:0,ephemeral,8,2048,8192,16,float16,0.032341666519641876,0.08105457393198758,0.000491776,5.3305570015616865
4,npu:0,ephemeral,8,2048,8192,32,float16,0.034229643642902374,0.15316782303362156,0.000819712,6.396002498438476
4,npu:0,ephemeral,8,2048,8192,64,float16,0.03146473318338394,0.333254375267907,0.001475584,7.10617626648161
4,npu:0,ephemeral,8,2048,8192,128,float16,0.03284979611635208,0.6384063975837199,0.002787328,7.523879500367377
4,npu:0,dense,32,2048,8192,0,float16,0.027692876756191254,38.77321353983006,0.034209792,31.386973180076627
4,npu:0,ephemeral,32,2048,8192,16,float16,0.03343392163515091,0.313626385633917,0.000984064,10.655567117585848
4,npu:0,ephemeral,32,2048,8192,32,float16,0.03149881958961487,0.6657874889671831,0.001312768,15.975039001560063
4,npu:0,ephemeral,32,2048,8192,64,float16,0.03233291208744049,1.2972243232088119,0.001970176,21.28898128898129
4,npu:0,ephemeral,32,2048,8192,128,float16,0.033360160887241364,2.5145586162949938,0.003284992,25.536159600997507
4,npu:0,dense,1,4096,16384,0,float16,0.06986986845731735,1.9209672347099376,0.134258688,0.9996949173225944
4,npu:0,ephemeral,1,4096,16384,16,float16,0.031002238392829895,0.021139118785421948,0.000696352,0.9411332199806994
4,npu:0,ephemeral,1,4096,16384,32,float16,0.03190264105796814,0.041084999753417874,0.001351744,0.9696510581885327
4,npu:0,ephemeral,1,4096,16384,64,float16,0.032445043325424194,0.08079631682740947,0.002662528,0.9845680496129994
4,npu:0,ephemeral,1,4096,16384,128,float16,0.03174375742673874,0.1651625524199527,0.005284096,0.992199990310547
4,npu:0,dense,8,4096,16384,0,float16,0.07405858486890793,14.498546331943075,0.134545408,7.980516317584024
4,npu:0,ephemeral,8,4096,16384,16,float16,0.03248210996389389,0.16140823381941086,0.000983296,5.331944806040093
4,npu:0,ephemeral,8,4096,16384,32,float16,0.03379248082637787,0.3102986150639459,0.001638912,6.398000624804749
4,npu:0,ephemeral,8,4096,16384,64,float16,0.03333780914545059,0.6290611332167236,0.002950144,7.1086428323498785
4,npu:0,ephemeral,8,4096,16384,128,float16,0.03307554870843887,1.2680980856803952,0.005572608,7.526644615950018
4,npu:0,dense,32,4096,16384,0,float16,0.08453410118818283,50.80751123666529,0.135528448,31.690522243713733
4,npu:0,ephemeral,32,4096,16384,16,float16,0.0317474827170372,0.6605726881377493,0.001967104,10.661114003123373
4,npu:0,ephemeral,32,4096,16384,32,float16,0.031792931258678436,1.3192567762543415,0.002623488,15.987509758001561
4,npu:0,ephemeral,32,4096,16384,64,float16,0.034300796687603,2.4456015049445816,0.003936256,21.311134235171696
4,npu:0,ephemeral,32,4096,16384,128,float16,0.0387437641620636,4.330300982068129,0.006561792,25.56803995006242
